"station_id","hour_of_day","departures","arrivals","net_bikes","ebike_available"
"3633.08",20,1,2,1,1
"3633.08",21,2,3,1,1
"3633.08",22,3,1,-2,0
"3639.04",9,1,0,-1,0
"3639.04",10,1,0,-1,0
"3639.04",15,1,0,-1,0
"3639.04",23,1,0,-1,0
"3648.06",11,1,1,0,0
"3648.06",12,1,3,2,1
"3648.06",14,1,0,-1,0
"3648.06",20,1,0,-1,0
"3648.08",20,1,0,-1,0
"3648.08",23,1,0,-1,0
"3651.04",0,2,0,-2,0
"3651.04",1,1,0,-1,0
"3651.04",4,1,0,-1,0
"3651.04",6,3,1,-2,0
"3651.04",7,2,2,0,0
"3651.04",8,4,1,-3,0
"3651.04",9,3,4,1,1
"3651.04",10,4,5,1,1
"3651.04",11,6,2,-4,0
"3651.04",12,4,7,3,1
"3651.04",13,5,4,-1,0
"3651.04",14,2,8,6,1
"3651.04",15,9,7,-2,0
"3651.04",16,12,13,1,1
"3651.04",17,15,15,0,0
"3651.04",18,13,19,6,1
"3651.04",19,8,15,7,1
"3651.04",20,10,8,-2,0
"3651.04",21,8,11,3,1
"3651.04",22,4,4,0,0
"3651.04",23,8,2,-6,0
"3657.06",8,1,0,-1,0
"3657.06",9,1,1,0,0
"3657.06",10,1,0,-1,0
"3657.06",11,2,1,-1,0
"3657.06",12,1,1,0,0
"3657.06",14,2,4,2,1
"3657.06",16,2,4,2,1
"3657.06",17,2,1,-1,0
"3657.06",18,1,1,0,0
"3657.06",19,1,1,0,0
"3657.06",21,2,1,-1,0
"3660.07",1,1,0,-1,0
"3660.07",6,1,0,-1,0
"3660.07",7,1,0,-1,0
"3660.07",8,5,1,-4,0
"3660.07",9,1,0,-1,0
"3660.07",10,2,0,-2,0
"3660.07",11,1,0,-1,0
"3660.07",12,1,2,1,1
"3660.07",13,1,2,1,1
"3660.07",15,2,4,2,1
"3660.07",16,2,2,0,0
"3660.07",17,2,2,0,0
"3660.07",18,3,3,0,0
"3660.07",19,5,0,-5,0
"3660.07",21,1,1,0,0
"3665.06",4,1,0,-1,0
"3665.06",6,2,0,-2,0
"3665.06",7,2,0,-2,0
"3665.06",8,1,1,0,0
"3665.06",9,2,0,-2,0
"3665.06",11,2,2,0,0
"3665.06",16,1,0,-1,0
"3665.06",17,2,3,1,1
"3665.06",18,2,3,1,1
"3665.06",21,1,0,-1,0
"3665.06",23,2,1,-1,0
"3668.04",9,1,1,0,0
"3668.04",10,1,1,0,0
"3668.04",11,1,0,-1,0
"3668.04",13,1,1,0,0
"3668.04",14,3,1,-2,0
"3668.04",15,1,4,3,1
"3668.04",16,1,4,3,1
"3668.04",17,2,2,0,0
"3668.04",18,2,4,2,1
"3668.04",19,3,2,-1,0
"3668.04",20,1,0,-1,0
"3668.04",21,1,0,-1,0
"3668.04",23,1,1,0,0
"3680.04",8,2,0,-2,0
"3680.04",9,1,1,0,0
"3680.04",13,2,0,-2,0
"3680.04",14,2,0,-2,0
"3680.04",20,1,0,-1,0
"3680.04",21,1,0,-1,0
"3688.06",2,1,0,-1,0
"3688.06",9,1,0,-1,0
"3696.05",14,1,1,0,0
"3696.05",15,2,3,1,1
"3696.05",17,1,0,-1,0
"3696.05",21,1,1,0,0
"3696.05",22,1,0,-1,0
"3696.05",23,1,0,-1,0
"3699.07",0,2,2,0,0
"3699.07",6,1,0,-1,0
"3699.07",8,3,1,-2,0
"3699.07",9,2,1,-1,0
"3699.07",10,2,2,0,0
"3699.07",11,1,3,2,1
"3699.07",12,2,0,-2,0
"3699.07",13,1,1,0,0
"3699.07",14,1,1,0,0
"3699.07",15,5,2,-3,0
"3699.07",17,3,3,0,0
"3699.07",18,4,1,-3,0
"3699.07",19,3,1,-2,0
"3699.07",20,2,4,2,1
"3699.07",21,2,2,0,0
"3699.07",22,1,2,1,1
"3699.07",23,3,1,-2,0
"3704.01",9,3,0,-3,0
"3704.01",12,2,0,-2,0
"3704.01",14,1,1,0,0
"3704.01",15,1,1,0,0
"3704.01",16,1,0,-1,0
"3704.01",17,1,1,0,0
"3704.01",18,1,0,-1,0
"3704.01",19,1,1,0,0
"3704.01",23,1,0,-1,0
"3704.04",8,1,5,4,1
"3704.04",9,4,4,0,0
"3704.04",10,4,1,-3,0
"3704.04",11,2,3,1,1
"3704.04",12,3,1,-2,0
"3704.04",13,5,1,-4,0
"3704.04",14,7,5,-2,0
"3704.04",15,4,3,-1,0
"3704.04",16,3,3,0,0
"3704.04",17,5,11,6,1
"3704.04",18,3,6,3,1
"3704.04",20,4,1,-3,0
"3704.04",21,2,2,0,0
"3704.04",22,2,2,0,0
"3704.08",8,2,0,-2,0
"3704.08",9,1,0,-1,0
"3704.08",22,1,0,-1,0
"3707.01",2,2,0,-2,0
"3707.01",12,2,1,-1,0
"3707.01",16,1,0,-1,0
"3707.01",17,1,1,0,0
"3707.01",19,1,1,0,0
"3707.01",20,1,0,-1,0
"3710.07",7,1,0,-1,0
"3710.07",8,1,0,-1,0
"3710.07",9,1,0,-1,0
"3710.07",10,1,0,-1,0
"3710.07",13,1,1,0,0
"3710.07",22,1,0,-1,0
"3719.02",18,1,0,-1,0
"3719.02",21,1,0,-1,0
"3722.04",3,1,0,-1,0
"3722.04",6,1,1,0,0
"3722.04",7,2,2,0,0
"3722.04",8,4,3,-1,0
"3722.04",9,3,4,1,1
"3722.04",10,3,4,1,1
"3722.04",11,1,3,2,1
"3722.04",12,4,6,2,1
"3722.04",13,4,7,3,1
"3722.04",14,6,5,-1,0
"3722.04",15,8,4,-4,0
"3722.04",16,7,5,-2,0
"3722.04",17,8,7,-1,0
"3722.04",18,2,8,6,1
"3722.04",19,3,4,1,1
"3722.04",20,2,2,0,0
"3722.04",21,2,9,7,1
"3722.04",22,4,5,1,1
"3722.04",23,2,1,-1,0
"3728.04",6,1,0,-1,0
"3728.04",7,1,1,0,0
"3728.04",9,1,0,-1,0
"3728.04",11,2,0,-2,0
"3728.04",12,2,0,-2,0
"3728.04",14,1,0,-1,0
"3728.04",15,1,1,0,0
"3728.04",19,1,0,-1,0
"3728.04",23,1,1,0,0
"3728.05",14,1,0,-1,0
"3731.11",0,1,0,-1,0
"3731.11",1,1,0,-1,0
"3731.11",5,1,0,-1,0
"3731.11",6,1,1,0,0
"3731.11",7,5,1,-4,0
"3731.11",9,2,5,3,1
"3731.11",10,1,4,3,1
"3731.11",11,4,6,2,1
"3731.11",12,3,7,4,1
"3731.11",13,6,3,-3,0
"3731.11",14,5,3,-2,0
"3731.11",15,1,6,5,1
"3731.11",16,1,7,6,1
"3731.11",17,8,5,-3,0
"3731.11",18,8,8,0,0
"3731.11",19,3,6,3,1
"3731.11",20,1,3,2,1
"3731.11",21,3,2,-1,0
"3731.11",23,2,2,0,0
"3736.03",0,2,0,-2,0
"3736.03",8,1,1,0,0
"3736.03",10,2,0,-2,0
"3736.03",11,1,2,1,1
"3736.03",12,1,2,1,1
"3736.03",14,1,1,0,0
"3736.03",16,3,0,-3,0
"3736.03",17,1,2,1,1
"3736.03",18,1,1,0,0
"3736.03",20,1,2,1,1
"3736.03",21,1,1,0,0
"3736.04",1,1,0,-1,0
"3736.04",2,2,1,-1,0
"3736.04",8,1,0,-1,0
"3736.04",10,1,0,-1,0
"3736.04",11,3,1,-2,0
"3736.04",13,2,2,0,0
"3736.04",15,1,2,1,1
"3736.04",16,1,0,-1,0
"3736.04",19,1,2,1,1
"3736.04",20,2,0,-2,0
"3739.06",0,1,0,-1,0
"3739.06",9,1,0,-1,0
"3739.06",10,1,0,-1,0
"3739.06",12,2,0,-2,0
"3739.06",13,1,0,-1,0
"3739.06",14,1,2,1,1
"3739.06",15,3,2,-1,0
"3739.06",17,1,2,1,1
"3739.06",18,3,3,0,0
"3739.06",20,2,3,1,1
"3739.06",21,1,0,-1,0
"3742.11",11,1,2,1,1
"3742.11",12,1,0,-1,0
"3742.11",13,2,0,-2,0
"3742.11",15,1,0,-1,0
"3742.11",23,1,0,-1,0
"3759.07",0,1,0,-1,0
"3759.07",8,2,2,0,0
"3759.07",11,2,0,-2,0
"3759.07",14,2,2,0,0
"3759.07",16,3,1,-2,0
"3759.07",19,1,0,-1,0
"3759.07",20,1,4,3,1
"3759.07",22,1,0,-1,0
"3759.07",23,1,0,-1,0
"3762.08",1,1,1,0,0
"3762.08",7,2,6,4,1
"3762.08",8,3,4,1,1
"3762.08",9,1,2,1,1
"3762.08",10,4,3,-1,0
"3762.08",11,3,4,1,1
"3762.08",12,2,3,1,1
"3762.08",13,5,5,0,0
"3762.08",14,5,4,-1,0
"3762.08",15,6,2,-4,0
"3762.08",16,3,5,2,1
"3762.08",17,15,9,-6,0
"3762.08",18,7,13,6,1
"3762.08",19,7,5,-2,0
"3762.08",20,4,2,-2,0
"3762.08",21,4,1,-3,0
"3762.08",22,1,0,-1,0
"3762.08",23,2,0,-2,0
"3768.02",0,1,0,-1,0
"3768.02",8,1,1,0,0
"3768.02",9,1,0,-1,0
"3768.02",10,1,0,-1,0
"3768.02",11,1,0,-1,0
"3768.02",12,1,0,-1,0
"3768.02",14,1,1,0,0
"3768.02",18,2,1,-1,0
"3768.02",19,1,2,1,1
"3771.06",7,2,4,2,1
"3771.06",8,1,1,0,0
"3771.06",9,2,2,0,0
"3771.06",10,1,0,-1,0
"3771.06",11,2,1,-1,0
"3771.06",12,5,5,0,0
"3771.06",13,3,4,1,1
"3771.06",14,4,5,1,1
"3771.06",15,2,2,0,0
"3771.06",16,1,4,3,1
"3771.06",17,1,0,-1,0
"3771.06",18,4,5,1,1
"3771.06",19,2,2,0,0
"3771.06",20,5,1,-4,0
"3771.06",22,1,2,1,1
"3771.06",23,2,2,0,0
"3776.05",8,1,0,-1,0
"3776.05",13,1,2,1,1
"3776.05",14,1,2,1,1
"3776.05",15,1,1,0,0
"3776.05",18,4,1,-3,0
"3776.05",19,1,1,0,0
"3776.05",23,1,1,0,0
"3779.02",11,1,0,-1,0
"3779.02",17,1,1,0,0
"3779.02",19,1,0,-1,0
"3782.03",0,1,0,-1,0
"3782.03",10,1,1,0,0
"3782.03",11,1,0,-1,0
"3782.03",15,1,1,0,0
"3782.03",17,1,0,-1,0
"3782.03",21,2,0,-2,0
"3791.02",1,1,0,-1,0
"3791.02",9,2,0,-2,0
"3791.02",12,1,2,1,1
"3791.02",13,1,1,0,0
"3791.02",14,1,3,2,1
"3791.02",15,2,0,-2,0
"3791.02",18,1,3,2,1
"3791.02",19,1,0,-1,0
"3791.02",21,1,1,0,0
"3791.02",22,1,2,1,1
"3800.07",10,1,0,-1,0
"3803.05",0,1,0,-1,0
"3803.05",1,1,0,-1,0
"3803.05",6,1,0,-1,0
"3803.05",8,2,1,-1,0
"3803.05",9,2,3,1,1
"3803.05",11,2,1,-1,0
"3803.05",12,4,0,-4,0
"3803.05",13,2,0,-2,0
"3803.05",14,3,5,2,1
"3803.05",15,2,1,-1,0
"3803.05",16,3,3,0,0
"3803.05",17,1,6,5,1
"3803.05",18,6,6,0,0
"3803.05",19,6,3,-3,0
"3803.05",20,2,1,-1,0
"3803.05",21,2,1,-1,0
"3803.05",22,1,2,1,1
"3803.09",6,2,0,-2,0
"3803.09",7,2,4,2,1
"3803.09",8,4,3,-1,0
"3803.09",9,4,5,1,1
"3803.09",11,5,4,-1,0
"3803.09",12,3,3,0,0
"3803.09",13,1,2,1,1
"3803.09",14,6,3,-3,0
"3803.09",15,3,5,2,1
"3803.09",16,3,6,3,1
"3803.09",17,4,6,2,1
"3803.09",18,4,6,2,1
"3803.09",19,1,5,4,1
"3803.09",20,4,3,-1,0
"3803.09",21,1,4,3,1
"3803.09",22,2,1,-1,0
"3803.09",23,1,2,1,1
"3811.05",1,1,1,0,0
"3811.05",6,2,0,-2,0
"3811.05",7,1,0,-1,0
"3811.05",11,1,0,-1,0
"3811.05",12,1,2,1,1
"3811.05",13,2,1,-1,0
"3811.05",14,5,1,-4,0
"3811.05",15,3,1,-2,0
"3811.05",16,1,1,0,0
"3811.05",19,3,1,-2,0
"3811.05",20,1,0,-1,0
"3811.05",22,1,0,-1,0
"3811.05",23,1,0,-1,0
"3814.01",8,1,0,-1,0
"3814.01",12,3,0,-3,0
"3814.01",13,1,0,-1,0
"3814.01",16,2,0,-2,0
"3814.01",17,1,0,-1,0
"3814.01",18,1,0,-1,0
"3814.01",19,2,0,-2,0
"3814.01",20,3,2,-1,0
"3822.08",8,2,0,-2,0
"3822.08",11,2,0,-2,0
"3822.08",12,1,1,0,0
"3822.08",13,2,2,0,0
"3822.08",14,1,0,-1,0
"3822.08",15,1,0,-1,0
"3822.08",16,1,1,0,0
"3822.08",17,1,0,-1,0
"3831.03",1,1,0,-1,0
"3831.03",8,1,0,-1,0
"3831.03",9,1,0,-1,0
"3831.03",12,4,0,-4,0
"3831.03",14,3,0,-3,0
"3831.03",16,1,2,1,1
"3831.03",17,2,1,-1,0
"3831.03",21,1,1,0,0
"3831.03",22,1,2,1,1
"3834.1",8,6,0,-6,0
"3834.1",9,5,3,-2,0
"3834.1",10,6,4,-2,0
"3834.1",11,2,1,-1,0
"3834.1",12,4,0,-4,0
"3834.1",13,4,2,-2,0
"3834.1",14,2,2,0,0
"3834.1",15,1,1,0,0
"3834.1",16,5,3,-2,0
"3834.1",17,1,1,0,0
"3834.1",18,2,0,-2,0
"3834.1",19,2,3,1,1
"3834.1",20,1,3,2,1
"3834.1",21,2,1,-1,0
"3834.1",22,1,2,1,1
"3834.10",0,1,0,-1,0
"3834.10",7,1,1,0,0
"3834.10",8,3,2,-1,0
"3834.10",9,1,3,2,1
"3834.10",10,2,1,-1,0
"3834.10",11,4,1,-3,0
"3834.10",12,1,2,1,1
"3834.10",13,3,2,-1,0
"3834.10",14,2,2,0,0
"3834.10",15,1,1,0,0
"3834.10",16,1,0,-1,0
"3834.10",18,3,2,-1,0
"3834.10",20,1,2,1,1
"3834.10",21,2,0,-2,0
"3834.10",22,1,0,-1,0
"3839.02",6,1,0,-1,0
"3839.02",8,1,2,1,1
"3839.02",10,1,0,-1,0
"3839.02",12,2,0,-2,0
"3839.02",14,2,0,-2,0
"3839.02",15,1,1,0,0
"3839.02",16,1,1,0,0
"3839.02",19,1,0,-1,0
"3842.08",2,1,0,-1,0
"3842.08",7,2,0,-2,0
"3842.08",9,2,1,-1,0
"3842.08",10,1,1,0,0
"3842.08",11,1,1,0,0
"3842.08",12,3,1,-2,0
"3842.08",13,2,1,-1,0
"3842.08",14,3,3,0,0
"3842.08",15,2,0,-2,0
"3842.08",16,3,3,0,0
"3842.08",17,6,4,-2,0
"3842.08",18,1,2,1,1
"3842.08",19,2,6,4,1
"3842.08",20,1,3,2,1
"3842.08",21,2,0,-2,0
"3842.08",22,1,0,-1,0
"3842.08",23,2,0,-2,0
"3845.05",9,1,0,-1,0
"3847.04",0,1,0,-1,0
"3847.04",7,2,1,-1,0
"3847.04",8,2,1,-1,0
"3847.04",9,2,1,-1,0
"3847.04",11,2,0,-2,0
"3847.04",12,1,1,0,0
"3847.04",13,1,1,0,0
"3847.04",15,1,0,-1,0
"3847.04",16,1,0,-1,0
"3847.04",19,2,3,1,1
"3847.04",22,1,0,-1,0
"3850.03",8,1,0,-1,0
"3850.03",9,1,2,1,1
"3850.03",11,3,1,-2,0
"3850.03",15,1,1,0,0
"3850.03",17,1,0,-1,0
"3850.03",18,2,0,-2,0
"3850.03",20,1,1,0,0
"3853.02",1,1,0,-1,0
"3853.02",7,1,1,0,0
"3853.02",12,1,0,-1,0
"3853.02",14,1,0,-1,0
"3853.02",19,1,0,-1,0
"3853.02",20,1,1,0,0
"3853.02",21,1,0,-1,0
"3853.02",22,1,1,0,0
"3856.03",8,1,0,-1,0
"3856.03",9,2,0,-2,0
"3856.03",15,1,1,0,0
"3856.03",16,2,1,-1,0
"3856.03",18,1,1,0,0
"3856.03",20,1,0,-1,0
"3862.07",7,1,0,-1,0
"3862.07",8,2,0,-2,0
"3862.07",13,1,0,-1,0
"3862.07",15,2,2,0,0
"3862.07",17,1,1,0,0
"3862.07",18,1,0,-1,0
"3865.05",0,1,2,1,1
"3865.05",3,1,0,-1,0
"3865.05",6,1,1,0,0
"3865.05",7,6,0,-6,0
"3865.05",8,5,5,0,0
"3865.05",9,3,2,-1,0
"3865.05",10,1,6,5,1
"3865.05",11,6,5,-1,0
"3865.05",12,3,6,3,1
"3865.05",13,6,5,-1,0
"3865.05",14,9,10,1,1
"3865.05",15,6,5,-1,0
"3865.05",16,6,10,4,1
"3865.05",17,10,9,-1,0
"3865.05",18,7,15,8,1
"3865.05",19,5,6,1,1
"3865.05",20,5,5,0,0
"3865.05",21,6,3,-3,0
"3865.05",22,6,3,-3,0
"3865.05",23,1,3,2,1
"3871.02",1,1,0,-1,0
"3871.02",2,1,1,0,0
"3871.02",3,1,1,0,0
"3871.02",7,1,0,-1,0
"3871.02",8,4,0,-4,0
"3871.02",10,3,0,-3,0
"3871.02",12,2,1,-1,0
"3871.02",13,2,3,1,1
"3871.02",14,4,0,-4,0
"3871.02",15,2,0,-2,0
"3871.02",17,1,3,2,1
"3871.02",18,1,0,-1,0
"3871.02",20,1,0,-1,0
"3871.02",23,1,1,0,0
"3874.01",7,3,2,-1,0
"3874.01",8,2,1,-1,0
"3874.01",10,2,0,-2,0
"3874.01",12,1,1,0,0
"3874.01",13,4,0,-4,0
"3874.01",14,1,4,3,1
"3874.01",15,1,2,1,1
"3874.01",17,2,3,1,1
"3874.01",18,4,5,1,1
"3874.01",19,3,0,-3,0
"3874.01",20,3,0,-3,0
"3874.01",21,1,0,-1,0
"3874.01",23,1,1,0,0
"3879.04",6,1,2,1,1
"3879.04",7,3,1,-2,0
"3879.04",8,5,2,-3,0
"3879.04",9,1,1,0,0
"3879.04",12,3,1,-2,0
"3879.04",14,1,1,0,0
"3879.04",15,1,2,1,1
"3879.04",16,1,5,4,1
"3879.04",17,5,3,-2,0
"3879.04",18,1,2,1,1
"3879.04",19,3,3,0,0
"3879.04",20,2,1,-1,0
"3879.04",21,2,3,1,1
"3879.04",23,2,3,1,1
"3882.01",7,1,0,-1,0
"3882.01",8,1,0,-1,0
"3882.01",10,2,0,-2,0
"3882.01",11,1,3,2,1
"3882.01",12,1,0,-1,0
"3882.01",13,1,1,0,0
"3882.01",14,2,2,0,0
"3882.01",15,1,0,-1,0
"3882.01",16,1,3,2,1
"3882.01",17,1,3,2,1
"3882.01",18,2,2,0,0
"3882.01",20,1,0,-1,0
"3882.01",22,2,1,-1,0
"3882.05",10,1,2,1,1
"3882.05",11,1,0,-1,0
"3882.05",12,1,2,1,1
"3882.05",15,1,3,2,1
"3882.05",16,5,1,-4,0
"3882.05",17,3,1,-2,0
"3882.05",18,2,1,-1,0
"3882.05",19,2,1,-1,0
"3882.05",20,1,2,1,1
"3882.05",21,1,1,0,0
"3882.05",23,1,0,-1,0
"3885.06",11,1,0,-1,0
"3885.06",12,1,0,-1,0
"3885.06",17,1,1,0,0
"3887.03",7,2,1,-1,0
"3887.03",8,1,2,1,1
"3887.03",10,3,1,-2,0
"3887.03",12,3,1,-2,0
"3887.03",13,3,2,-1,0
"3887.03",14,1,0,-1,0
"3887.03",15,1,2,1,1
"3887.03",17,2,0,-2,0
"3887.03",18,1,1,0,0
"3887.03",20,1,1,0,0
"3893.03",9,1,0,-1,0
"3893.03",10,1,3,2,1
"3893.03",12,1,2,1,1
"3893.03",14,2,3,1,1
"3893.03",21,2,1,-1,0
"3902.06",0,1,3,2,1
"3902.06",6,1,1,0,0
"3902.06",7,1,0,-1,0
"3902.06",9,2,2,0,0
"3902.06",10,3,1,-2,0
"3902.06",11,2,3,1,1
"3902.06",12,5,0,-5,0
"3902.06",13,4,3,-1,0
"3902.06",14,3,4,1,1
"3902.06",15,5,4,-1,0
"3902.06",16,4,1,-3,0
"3902.06",17,3,0,-3,0
"3902.06",18,3,5,2,1
"3902.06",19,1,4,3,1
"3902.06",20,2,2,0,0
"3902.06",21,3,2,-1,0
"3902.06",22,2,1,-1,0
"3902.06",23,2,0,-2,0
"3905.15",1,1,1,0,0
"3905.15",2,1,1,0,0
"3905.15",4,2,0,-2,0
"3905.15",7,1,3,2,1
"3905.15",8,10,7,-3,0
"3905.15",9,7,2,-5,0
"3905.15",10,1,4,3,1
"3905.15",11,2,3,1,1
"3905.15",12,8,6,-2,0
"3905.15",13,6,4,-2,0
"3905.15",14,7,6,-1,0
"3905.15",15,7,5,-2,0
"3905.15",16,4,6,2,1
"3905.15",17,10,6,-4,0
"3905.15",18,6,7,1,1
"3905.15",19,7,7,0,0
"3905.15",20,3,2,-1,0
"3905.15",21,2,2,0,0
"3905.15",22,1,1,0,0
"3905.15",23,2,3,1,1
"3911.05",0,1,2,1,1
"3911.05",7,1,1,0,0
"3911.05",8,1,0,-1,0
"3911.05",9,2,2,0,0
"3911.05",10,6,1,-5,0
"3911.05",11,1,0,-1,0
"3911.05",12,4,2,-2,0
"3911.05",13,1,1,0,0
"3911.05",14,1,1,0,0
"3911.05",15,2,0,-2,0
"3911.05",16,2,0,-2,0
"3911.05",17,2,1,-1,0
"3911.05",18,2,2,0,0
"3911.05",19,2,2,0,0
"3911.05",20,2,1,-1,0
"3911.05",21,2,0,-2,0
"3911.05",22,2,0,-2,0
"3914.02",1,1,0,-1,0
"3914.02",6,1,0,-1,0
"3914.02",7,1,1,0,0
"3914.02",8,2,1,-1,0
"3914.02",9,2,4,2,1
"3914.02",10,2,2,0,0
"3914.02",11,4,1,-3,0
"3914.02",13,3,2,-1,0
"3914.02",14,2,2,0,0
"3914.02",15,6,4,-2,0
"3914.02",16,7,1,-6,0
"3914.02",17,3,3,0,0
"3914.02",18,1,3,2,1
"3914.02",19,2,8,6,1
"3914.02",20,2,0,-2,0
"3914.02",21,1,1,0,0
"3917.03",5,1,0,-1,0
"3917.03",17,1,0,-1,0
"3917.03",22,1,2,1,1
"3919.07",0,3,1,-2,0
"3919.07",2,2,0,-2,0
"3919.07",3,1,0,-1,0
"3919.07",6,4,2,-2,0
"3919.07",7,1,5,4,1
"3919.07",8,10,6,-4,0
"3919.07",9,9,3,-6,0
"3919.07",10,6,6,0,0
"3919.07",11,3,5,2,1
"3919.07",12,4,4,0,0
"3919.07",13,5,6,1,1
"3919.07",14,7,5,-2,0
"3919.07",15,8,3,-5,0
"3919.07",16,2,6,4,1
"3919.07",17,9,4,-5,0
"3919.07",18,7,10,3,1
"3919.07",19,6,4,-2,0
"3919.07",20,7,3,-4,0
"3919.07",21,2,5,3,1
"3919.07",22,1,4,3,1
"3919.07",23,3,4,1,1
"3922.02",10,1,1,0,0
"3922.02",12,1,0,-1,0
"3922.02",14,2,1,-1,0
"3922.02",15,1,0,-1,0
"3922.02",16,3,1,-2,0
"3922.02",17,1,3,2,1
"3922.02",18,1,2,1,1
"3922.02",21,1,1,0,0
"3925.03",5,1,0,-1,0
"3925.03",7,3,0,-3,0
"3925.03",16,1,0,-1,0
"3925.03",18,1,0,-1,0
"3925.03",20,1,0,-1,0
"3928.08",0,1,0,-1,0
"3928.08",7,2,0,-2,0
"3928.08",8,2,4,2,1
"3928.08",9,3,5,2,1
"3928.08",10,1,5,4,1
"3928.08",11,3,1,-2,0
"3928.08",12,4,11,7,1
"3928.08",13,5,4,-1,0
"3928.08",14,4,6,2,1
"3928.08",15,10,3,-7,0
"3928.08",16,1,3,2,1
"3928.08",17,5,3,-2,0
"3928.08",18,7,7,0,0
"3928.08",19,3,2,-1,0
"3928.08",20,3,1,-2,0
"3928.08",21,2,1,-1,0
"3928.08",22,1,2,1,1
"3928.08",23,2,1,-1,0
"3931.09",19,1,0,-1,0
"3934.06",8,1,0,-1,0
"3934.06",10,1,2,1,1
"3934.06",11,1,0,-1,0
"3934.06",13,1,0,-1,0
"3934.06",17,1,0,-1,0
"3934.06",21,1,0,-1,0
"3934.07",8,1,1,0,0
"3934.07",9,1,0,-1,0
"3934.07",10,2,0,-2,0
"3934.07",11,1,0,-1,0
"3934.07",17,1,1,0,0
"3934.07",18,1,0,-1,0
"3934.07",19,1,2,1,1
"3940.04",13,2,1,-1,0
"3940.04",16,1,1,0,0
"3940.04",18,2,1,-1,0
"3940.04",19,1,1,0,0
"3940.04",20,2,0,-2,0
"3940.04",22,1,0,-1,0
"3943.03",0,1,1,0,0
"3943.03",5,1,0,-1,0
"3943.03",8,1,1,0,0
"3943.03",9,1,2,1,1
"3943.03",10,2,0,-2,0
"3943.03",14,3,0,-3,0
"3943.03",15,1,3,2,1
"3943.03",16,5,2,-3,0
"3943.03",17,6,4,-2,0
"3943.03",21,2,0,-2,0
"3943.03",22,1,3,2,1
"3943.03",23,1,0,-1,0
"3946.07",6,3,0,-3,0
"3946.07",8,5,3,-2,0
"3946.07",10,1,1,0,0
"3946.07",11,1,1,0,0
"3946.07",12,2,0,-2,0
"3946.07",13,2,0,-2,0
"3946.07",14,2,4,2,1
"3946.07",15,2,3,1,1
"3946.07",16,3,5,2,1
"3946.07",17,3,6,3,1
"3946.07",19,3,0,-3,0
"3946.07",20,2,2,0,0
"3946.07",22,1,0,-1,0
"3950.03",9,1,0,-1,0
"3950.03",11,1,0,-1,0
"3950.03",12,1,0,-1,0
"3950.03",13,1,0,-1,0
"3950.03",14,1,0,-1,0
"3950.03",16,1,0,-1,0
"3950.03",23,1,1,0,0
"3952.07",7,2,1,-1,0
"3952.07",8,3,2,-1,0
"3952.07",10,2,1,-1,0
"3952.07",11,1,0,-1,0
"3952.07",12,2,0,-2,0
"3952.07",13,1,0,-1,0
"3952.07",14,4,1,-3,0
"3952.07",17,3,0,-3,0
"3952.07",18,1,2,1,1
"3952.07",19,1,2,1,1
"3952.07",21,2,1,-1,0
"3952.07",23,1,1,0,0
"3955.05",9,1,0,-1,0
"3955.05",10,1,0,-1,0
"3955.05",14,1,2,1,1
"3955.05",21,1,1,0,0
"3958.02",16,1,0,-1,0
"3960.01",2,1,0,-1,0
"3960.01",7,1,1,0,0
"3960.01",8,6,3,-3,0
"3960.01",9,1,1,0,0
"3960.01",10,5,3,-2,0
"3960.01",11,3,4,1,1
"3960.01",12,5,2,-3,0
"3960.01",13,2,5,3,1
"3960.01",14,2,5,3,1
"3960.01",15,3,4,1,1
"3960.01",16,6,2,-4,0
"3960.01",18,2,1,-1,0
"3960.01",19,3,1,-2,0
"3960.01",20,4,2,-2,0
"3960.01",21,1,1,0,0
"3966.01",6,1,0,-1,0
"3966.01",9,1,0,-1,0
"3966.01",17,2,2,0,0
"3966.01",18,2,1,-1,0
"3966.01",19,1,0,-1,0
"3966.01",22,1,1,0,0
"3966.03",7,1,0,-1,0
"3966.03",13,1,1,0,0
"3966.03",14,2,0,-2,0
"3966.03",17,1,0,-1,0
"3966.03",23,1,0,-1,0
"3972.08",9,1,0,-1,0
"3972.08",16,1,1,0,0
"3972.08",21,1,0,-1,0
"3972.08",22,1,0,-1,0
"3975.02",13,1,0,-1,0
"3975.02",16,1,1,0,0
"3975.02",17,1,0,-1,0
"3975.02",18,1,1,0,0
"3975.02",21,1,0,-1,0
"3975.02",22,1,0,-1,0
"3975.02",23,1,3,2,1
"3978.13",6,1,2,1,1
"3978.13",7,6,1,-5,0
"3978.13",8,4,2,-2,0
"3978.13",9,2,2,0,0
"3978.13",10,1,6,5,1
"3978.13",11,7,1,-6,0
"3978.13",12,4,5,1,1
"3978.13",13,3,2,-1,0
"3978.13",14,2,4,2,1
"3978.13",15,2,2,0,0
"3978.13",16,2,7,5,1
"3978.13",17,7,4,-3,0
"3978.13",18,5,3,-2,0
"3978.13",19,2,7,5,1
"3978.13",20,2,3,1,1
"3978.13",21,1,4,3,1
"3978.13",22,1,1,0,0
"3978.13",23,1,2,1,1
"3981.1",7,2,0,-2,0
"3981.1",9,2,0,-2,0
"3981.1",16,1,0,-1,0
"3981.10",11,1,0,-1,0
"3984.02",7,4,0,-4,0
